lon,lat,value
120.0,25.45,25.5
120.84,25.39,28.1
120.72,25.36,28.6
120.75,25.36,28.6
120.78,25.36,27.8
120.81,25.36,26.5
120.84,25.36,28.7
120.72,25.33,28.6
120.75,25.33,28.6
120.78,25.33,28.1
120.81,25.33,28.5
120.84,25.33,28.6
120.72,25.3,28.5
120.75,25.3,28.6
120.78,25.3,26.7
120.81,25.3,27.5
120.84,25.3,28.2
120.87,25.3,26.5
121.56,25.3,27.0
120.72,25.27,28.7
120.75,25.27,28.6
120.78,25.27,28.1
120.81,25.27,28.1
120.84,25.27,26.9
120.87,25.27,27.4
121.53,25.27,26.9
120.72,25.24,28.7
120.75,25.24,28.7
120.78,25.24,27.7
120.81,25.24,26.4
120.84,25.24,26.9
120.87,25.24,26.7
120.72,25.21,28.4
120.75,25.21,27.9
120.78,25.21,28.2
120.81,25.21,25.9
120.84,25.21,26.7
120.87,25.21,28.4
120.72,25.18,26.8
120.75,25.18,27.2
120.78,25.18,27.9
120.81,25.18,26.8
120.84,25.18,25.7
120.87,25.18,28.6
120.72,25.15,26.1
120.75,25.15,26.7
120.78,25.15,25.7
120.81,25.15,26.0
120.84,25.15,26.5
120.87,25.15,28.7
120.72,25.12,28.6
120.75,25.12,27.1
120.78,25.12,27.8
120.81,25.12,26.9
120.84,25.12,26.2
120.87,25.12,27.1
120.69,25.09,28.3
120.72,25.09,26.2
120.75,25.09,25.6
120.78,25.09,26.8
120.81,25.09,25.9
120.84,25.09,26.2
120.87,25.09,27.6
120.66,25.06,28.0
120.69,25.06,28.3
120.72,25.06,28.2
120.75,25.06,26.9
120.78,25.06,26.0
120.81,25.06,24.4
120.84,25.06,28.0
120.87,25.06,28.1
120.66,25.03,27.7
120.69,25.03,25.7
120.72,25.03,24.8
120.75,25.03,24.4
120.78,25.03,22.2
120.81,25.03,27.3
120.84,25.03,28.3
120.87,25.03,28.8
120.36,25.0,27.6
120.63,25.0,28.9
120.66,25.0,27.0
120.69,25.0,25.4
120.72,25.0,22.3
120.75,25.0,24.3
120.78,25.0,24.1
120.81,25.0,25.8
120.84,25.0,27.3
120.87,25.0,25.2
120.63,24.97,28.5
120.66,24.97,26.8
120.69,24.97,22.1
120.72,24.97,22.1
120.75,24.97,19.3
120.78,24.97,24.4
120.81,24.97,26.4
120.84,24.97,27.8
120.87,24.97,28.6
120.9,24.97,28.8
120.57,24.94,27.5
120.6,24.94,27.8
120.63,24.94,27.9
120.66,24.94,26.9
120.69,24.94,26.5
120.72,24.94,24.8
120.75,24.94,18.0
120.78,24.94,23.9
120.81,24.94,25.9
120.84,24.94,27.0
120.87,24.94,26.7
120.9,24.94,28.7
120.51,24.91,25.3
120.54,24.91,25.2
120.57,24.91,26.8
120.6,24.91,27.2
120.63,24.91,27.2
120.66,24.91,25.3
120.69,24.91,21.7
120.72,24.91,25.3
120.75,24.91,24.0
120.78,24.91,19.4
120.81,24.91,21.9
120.84,24.91,22.5
120.87,24.91,24.0
120.9,24.91,26.0
120.51,24.88,26.0
120.54,24.88,26.1
120.57,24.88,26.4
120.6,24.88,26.7
120.63,24.88,26.5
120.66,24.88,22.4
120.69,24.88,26.3
120.72,24.88,25.1
120.75,24.88,19.6
120.78,24.88,19.2
120.81,24.88,24.5
120.84,24.88,26.5
120.87,24.88,27.6
120.9,24.88,28.3
120.93,24.88,28.5
120.45,24.85,25.3
120.48,24.85,25.8
120.51,24.85,25.8
120.54,24.85,25.9
120.57,24.85,26.1
120.6,24.85,26.5
120.63,24.85,26.4
120.66,24.85,23.6
120.69,24.85,19.8
120.72,24.85,22.9
120.75,24.85,18.2
120.78,24.85,19.6
120.81,24.85,18.3
120.84,24.85,23.0
120.87,24.85,25.2
120.9,24.85,27.3
120.93,24.85,25.1
120.36,24.82,25.5
120.39,24.82,25.7
120.42,24.82,25.8
120.45,24.82,25.8
120.48,24.82,25.8
120.51,24.82,25.8
120.54,24.82,25.9
120.57,24.82,25.9
120.6,24.82,26.3
120.63,24.82,26.3
120.66,24.82,24.8
120.69,24.82,25.0
120.72,24.82,23.2
120.75,24.82,12.8
120.78,24.82,18.2
120.81,24.82,20.7
120.84,24.82,24.7
120.87,24.82,26.8
120.9,24.82,27.1
120.93,24.82,28.0
120.36,24.79,25.5
120.39,24.79,24.4
120.42,24.79,25.7
120.45,24.79,26.3
120.48,24.79,25.8
120.51,24.79,25.8
120.54,24.79,25.6
120.57,24.79,26.0
120.6,24.79,26.2
120.63,24.79,25.7
120.66,24.79,25.6
120.69,24.79,24.6
120.72,24.79,18.8
120.75,24.79,12.8
120.78,24.79,20.4
120.81,24.79,22.3
120.84,24.79,23.5
120.87,24.79,22.6
120.9,24.79,23.6
120.93,24.79,26.6
120.96,24.79,26.1
120.33,24.76,25.5
120.36,24.76,25.5
120.39,24.76,25.5
120.42,24.76,25.5
120.45,24.76,25.6
120.48,24.76,25.7
120.51,24.76,25.6
120.54,24.76,25.7
120.57,24.76,25.9
120.6,24.76,26.0
120.63,24.76,26.4
120.66,24.76,25.2
120.69,24.76,24.8
120.72,24.76,17.1
120.75,24.76,7.9
120.78,24.76,16.5
120.81,24.76,23.0
120.84,24.76,24.6
120.87,24.76,25.7
120.9,24.76,26.5
120.93,24.76,25.2
120.96,24.76,23.3
120.3,24.73,25.6
120.33,24.73,25.5
120.36,24.73,25.5
120.39,24.73,25.4
120.42,24.73,25.4
120.45,24.73,25.5
120.48,24.73,25.5
120.51,24.73,25.6
120.54,24.73,25.7
120.57,24.73,25.7
120.6,24.73,25.0
120.63,24.73,26.3
120.66,24.73,22.1
120.69,24.73,22.3
120.72,24.73,21.0
120.75,24.73,10.2
120.78,24.73,16.1
120.81,24.73,22.5
120.84,24.73,23.8
120.87,24.73,21.2
120.9,24.73,25.0
120.93,24.73,26.0
120.96,24.73,25.9
120.99,24.73,26.7
120.27,24.7,26.4
120.3,24.7,26.2
120.33,24.7,26.0
120.36,24.7,25.4
120.39,24.7,25.4
120.42,24.7,25.4
120.45,24.7,25.4
120.48,24.7,25.4
120.51,24.7,25.5
120.54,24.7,25.5
120.57,24.7,25.6
120.6,24.7,25.8
120.63,24.7,26.0
120.66,24.7,24.9
120.69,24.7,21.2
120.72,24.7,16.6
120.75,24.7,8.2
120.78,24.7,12.7
120.81,24.7,19.6
120.84,24.7,20.5
120.87,24.7,18.2
120.9,24.7,21.4
120.93,24.7,20.6
120.96,24.7,22.9
120.99,24.7,25.0
120.27,24.67,25.5
120.3,24.67,25.6
120.33,24.67,25.4
120.36,24.67,25.3
120.39,24.67,25.3
120.42,24.67,25.3
120.45,24.67,25.3
120.48,24.67,24.5
120.51,24.67,25.4
120.54,24.67,25.5
120.57,24.67,25.5
120.6,24.67,25.5
120.63,24.67,25.7
120.66,24.67,20.2
120.69,24.67,19.0
120.72,24.67,22.7
120.75,24.67,17.9
120.78,24.67,16.7
120.81,24.67,16.7
120.84,24.67,17.7
120.87,24.67,19.5
120.9,24.67,22.5
120.93,24.67,23.8
120.96,24.67,25.4
120.99,24.67,24.0
121.02,24.67,27.3
121.47,24.67,26.1
120.3,24.64,25.4
120.33,24.64,25.4
120.36,24.64,25.4
120.39,24.64,25.1
120.42,24.64,24.7
120.45,24.64,25.2
120.48,24.64,25.3
120.51,24.64,25.3
120.54,24.64,25.4
120.57,24.64,25.3
120.6,24.64,25.3
120.63,24.64,25.3
120.66,24.64,22.4
120.69,24.64,25.2
120.72,24.64,24.5
120.75,24.64,20.4
120.78,24.64,13.8
120.81,24.64,12.7
120.84,24.64,15.5
120.87,24.64,15.2
120.9,24.64,19.0
120.93,24.64,20.3
120.96,24.64,23.1
120.99,24.64,23.9
121.02,24.64,26.9
121.05,24.64,27.1
120.27,24.61,25.3
120.3,24.61,25.3
120.33,24.61,25.4
120.36,24.61,25.3
120.39,24.61,25.0
120.42,24.61,24.9
120.45,24.61,25.2
120.48,24.61,25.2
120.51,24.61,25.2
120.54,24.61,25.2
120.57,24.61,25.2
120.6,24.61,25.1
120.63,24.61,24.1
120.66,24.61,24.1
120.69,24.61,24.7
120.72,24.61,19.9
120.75,24.61,15.1
120.78,24.61,17.4
120.81,24.61,18.6
120.84,24.61,13.6
120.87,24.61,11.6
120.9,24.61,11.6
120.93,24.61,20.1
120.96,24.61,22.9
120.99,24.61,23.6
121.02,24.61,24.4
121.05,24.61,26.7
121.08,24.61,26.5
121.11,24.61,26.6
120.27,24.58,25.2
120.3,24.58,25.3
120.33,24.58,25.2
120.36,24.58,25.2
120.39,24.58,25.1
120.42,24.58,24.2
120.45,24.58,25.1
120.48,24.58,24.7
120.51,24.58,25.2
120.54,24.58,25.2
120.57,24.58,25.2
120.6,24.58,25.2
120.63,24.58,25.2
120.66,24.58,23.6
120.69,24.58,24.3
120.72,24.58,24.3
120.75,24.58,23.8
120.78,24.58,22.7
120.81,24.58,20.4
120.84,24.58,18.1
120.87,24.58,13.9
120.9,24.58,9.5
120.93,24.58,16.4
120.96,24.58,21.0
120.99,24.58,23.2
121.02,24.58,24.7
121.05,24.58,26.3
121.08,24.58,26.5
121.11,24.58,26.5
121.14,24.58,25.6
120.24,24.55,24.8
120.27,24.55,25.2
120.3,24.55,25.3
120.33,24.55,25.2
120.36,24.55,25.2
120.39,24.55,24.9
120.42,24.55,24.7
120.45,24.55,24.9
120.48,24.55,24.6
120.51,24.55,25.2
120.54,24.55,25.2
120.57,24.55,25.3
120.6,24.55,25.2
120.63,24.55,25.3
120.66,24.55,20.7
120.69,24.55,21.9
120.72,24.55,18.8
120.75,24.55,17.4
120.78,24.55,13.3
120.81,24.55,19.8
120.84,24.55,17.1
120.87,24.55,14.8
120.9,24.55,6.9
120.93,24.55,13.0
120.96,24.55,13.3
120.99,24.55,17.9
121.02,24.55,23.8
121.05,24.55,25.0
121.08,24.55,26.3
121.11,24.55,26.6
121.14,24.55,26.5
121.17,24.55,26.5
120.24,24.52,25.2
120.27,24.52,25.2
120.3,24.52,24.8
120.33,24.52,25.2
120.36,24.52,25.2
120.39,24.52,24.9
120.42,24.52,24.2
120.45,24.52,24.5
120.48,24.52,25.1
120.51,24.52,25.2
120.54,24.52,25.1
120.57,24.52,25.1
120.6,24.52,25.0
120.63,24.52,25.0
120.66,24.52,21.1
120.69,24.52,22.4
120.72,24.52,16.5
120.75,24.52,9.9
120.78,24.52,13.4
120.81,24.52,14.3
120.84,24.52,15.8
120.87,24.52,8.9
120.9,24.52,10.9
120.93,24.52,16.3
120.96,24.52,13.9
120.99,24.52,18.3
121.02,24.52,19.5
121.05,24.52,24.7
121.08,24.52,25.8
121.11,24.52,23.5
121.14,24.52,26.4
121.17,24.52,25.9
120.21,24.49,25.2
120.24,24.49,25.2
120.27,24.49,25.2
120.3,24.49,25.1
120.33,24.49,25.2
120.36,24.49,25.1
120.39,24.49,24.8
120.42,24.49,24.7
120.45,24.49,24.2
120.48,24.49,25.1
120.51,24.49,25.0
120.54,24.49,25.0
120.57,24.49,24.9
120.6,24.49,24.9
120.63,24.49,25.0
120.66,24.49,22.0
120.69,24.49,19.6
120.72,24.49,19.3
120.75,24.49,13.5
120.78,24.49,8.2
120.81,24.49,12.7
120.84,24.49,14.0
120.87,24.49,11.4
120.9,24.49,16.2
120.93,24.49,19.3
120.96,24.49,17.7
120.99,24.49,16.4
121.02,24.49,16.9
121.05,24.49,21.1
121.08,24.49,24.7
121.11,24.49,24.5
121.14,24.49,26.2
121.17,24.49,25.8
120.24,24.46,25.2
120.27,24.46,25.2
120.3,24.46,25.1
120.33,24.46,25.1
120.36,24.46,25.0
120.39,24.46,25.0
120.42,24.46,24.8
120.45,24.46,24.5
120.48,24.46,25.0
120.51,24.46,24.9
120.54,24.46,25.0
120.57,24.46,25.0
120.6,24.46,24.4
120.63,24.46,24.6
120.66,24.46,24.2
120.69,24.46,22.0
120.72,24.46,17.1
120.75,24.46,16.5
120.78,24.46,13.9
120.81,24.46,13.7
120.84,24.46,9.0
120.87,24.46,9.4
120.9,24.46,12.1
120.93,24.46,16.9
120.96,24.46,22.5
120.99,24.46,19.4
121.02,24.46,23.1
121.05,24.46,24.4
121.08,24.46,21.8
121.11,24.46,25.0
121.14,24.46,25.7
121.17,24.46,22.5
121.2,24.46,25.1
121.23,24.46,26.3
120.21,24.43,25.2
120.24,24.43,25.1
120.27,24.43,24.5
120.3,24.43,25.1
120.33,24.43,25.0
120.36,24.43,25.0
120.39,24.43,24.1
120.42,24.43,24.8
120.45,24.43,24.8
120.48,24.43,24.9
120.51,24.43,24.4
120.54,24.43,25.0
120.57,24.43,25.0
120.6,24.43,23.8
120.63,24.43,24.4
120.66,24.43,22.7
120.69,24.43,24.1
120.72,24.43,21.3
120.75,24.43,17.6
120.78,24.43,12.4
120.81,24.43,15.7
120.84,24.43,6.3
120.87,24.43,9.1
120.9,24.43,9.9
120.93,24.43,19.0
120.96,24.43,18.2
120.99,24.43,15.3
121.02,24.43,20.2
121.05,24.43,21.7
121.08,24.43,24.2
121.11,24.43,25.3
121.14,24.43,25.5
121.17,24.43,23.9
121.2,24.43,22.1
121.23,24.43,25.7
120.18,24.4,25.3
120.21,24.4,25.2
120.24,24.4,25.1
120.27,24.4,25.1
120.3,24.4,25.1
120.33,24.4,25.0
120.36,24.4,24.9
120.39,24.4,25.0
120.42,24.4,24.3
120.45,24.4,24.8
120.48,24.4,24.4
120.51,24.4,24.7
120.54,24.4,24.5
120.57,24.4,24.6
120.6,24.4,24.5
120.63,24.4,23.5
120.66,24.4,21.5
120.69,24.4,21.6
120.72,24.4,22.6
120.75,24.4,21.5
120.78,24.4,19.8
120.81,24.4,9.4
120.84,24.4,9.5
120.87,24.4,13.5
120.9,24.4,16.5
120.93,24.4,16.3
120.96,24.4,6.8
120.99,24.4,12.5
121.02,24.4,16.8
121.05,24.4,19.6
121.08,24.4,20.9
121.11,24.4,23.8
121.14,24.4,25.0
121.17,24.4,25.2
121.2,24.4,23.4
121.23,24.4,23.9
121.26,24.4,26.1
120.18,24.37,26.2
120.21,24.37,25.3
120.24,24.37,25.2
120.27,24.37,25.1
120.3,24.37,25.1
120.33,24.37,25.0
120.36,24.37,25.3
120.39,24.37,24.7
120.42,24.37,24.3
120.45,24.37,24.3
120.48,24.37,24.5
120.51,24.37,24.4
120.54,24.37,24.4
120.57,24.37,23.8
120.6,24.37,23.7
120.63,24.37,22.6
120.66,24.37,22.2
120.69,24.37,19.8
120.72,24.37,20.9
120.75,24.37,18.5
120.78,24.37,17.5
120.81,24.37,8.7
120.84,24.37,7.5
120.87,24.37,13.1
120.9,24.37,15.0
120.93,24.37,11.7
120.96,24.37,5.9
120.99,24.37,8.1
121.02,24.37,10.5
121.05,24.37,15.5
121.08,24.37,23.3
121.11,24.37,24.2
121.14,24.37,24.8
121.17,24.37,25.2
121.2,24.37,24.6
121.23,24.37,23.8
121.26,24.37,25.2
121.29,24.37,25.8
120.18,24.34,25.3
120.21,24.34,25.3
120.24,24.34,25.2
120.27,24.34,25.1
120.3,24.34,25.0
120.33,24.34,25.0
120.36,24.34,24.8
120.39,24.34,24.7
120.42,24.34,24.8
120.45,24.34,24.6
120.48,24.34,23.6
120.51,24.34,24.2
120.54,24.34,24.3
120.57,24.34,24.2
120.6,24.34,23.4
120.63,24.34,22.8
120.66,24.34,22.8
120.69,24.34,20.3
120.72,24.34,15.0
120.75,24.34,20.2
120.78,24.34,11.2
120.81,24.34,8.2
120.84,24.34,10.3
120.87,24.34,10.5
120.9,24.34,12.1
120.93,24.34,9.1
120.96,24.34,4.6
120.99,24.34,4.3
121.02,24.34,14.7
121.05,24.34,22.2
121.08,24.34,19.7
121.11,24.34,21.2
121.14,24.34,24.7
121.17,24.34,25.2
121.2,24.34,24.3
121.23,24.34,23.8
121.26,24.34,25.6
121.29,24.34,25.7
120.12,24.31,25.3
120.15,24.31,25.3
120.18,24.31,25.4
120.21,24.31,25.3
120.24,24.31,25.1
120.27,24.31,25.1
120.3,24.31,25.0
120.33,24.31,24.9
120.36,24.31,24.4
120.39,24.31,24.3
120.42,24.31,24.7
120.45,24.31,24.6
120.48,24.31,22.7
120.51,24.31,22.7
120.54,24.31,22.9
120.57,24.31,23.4
120.6,24.31,19.9
120.63,24.31,21.2
120.66,24.31,21.8
120.69,24.31,18.0
120.72,24.31,16.0
120.75,24.31,16.8
120.78,24.31,17.4
120.81,24.31,11.9
120.84,24.31,9.8
120.87,24.31,4.1
120.9,24.31,7.3
120.93,24.31,4.0
120.96,24.31,4.4
120.99,24.31,11.1
121.02,24.31,17.2
121.05,24.31,17.0
121.08,24.31,11.3
121.11,24.31,18.7
121.14,24.31,23.5
121.17,24.31,24.8
121.2,24.31,23.2
121.23,24.31,21.0
121.26,24.31,24.8
121.29,24.31,24.5
121.32,24.31,24.9
120.06,24.28,25.3
120.09,24.28,25.6
120.12,24.28,25.3
120.15,24.28,25.3
120.18,24.28,25.2
120.21,24.28,25.2
120.24,24.28,25.1
120.27,24.28,25.1
120.3,24.28,25.0
120.33,24.28,24.8
120.36,24.28,24.6
120.39,24.28,24.6
120.42,24.28,24.8
120.45,24.28,24.8
120.48,24.28,24.1
120.51,24.28,20.6
120.54,24.28,22.7
120.57,24.28,22.2
120.6,24.28,21.2
120.63,24.28,19.0
120.66,24.28,22.4
120.69,24.28,18.6
120.72,24.28,16.2
120.75,24.28,15.4
120.78,24.28,18.5
120.81,24.28,14.2
120.84,24.28,6.2
120.87,24.28,-1.9
120.9,24.28,2.3
120.93,24.28,1.3
120.96,24.28,5.9
120.99,24.28,7.8
121.02,24.28,11.5
121.05,24.28,12.4
121.08,24.28,14.4
121.11,24.28,17.0
121.14,24.28,22.7
121.17,24.28,24.6
121.2,24.28,24.1
121.23,24.28,20.5
121.26,24.28,23.8
121.29,24.28,24.6
121.32,24.28,23.8
120.03,24.25,25.4
120.06,24.25,25.7
120.09,24.25,25.3
120.12,24.25,25.3
120.15,24.25,25.2
120.18,24.25,25.2
120.21,24.25,25.2
120.24,24.25,24.6
120.27,24.25,25.1
120.3,24.25,25.0
120.33,24.25,24.9
120.36,24.25,24.8
120.39,24.25,24.8
120.42,24.25,24.5
120.45,24.25,24.4
120.48,24.25,24.5
120.51,24.25,24.1
120.54,24.25,23.8
120.57,24.25,20.8
120.6,24.25,22.3
120.63,24.25,19.1
120.66,24.25,20.5
120.69,24.25,22.3
120.72,24.25,19.5
120.75,24.25,14.3
120.78,24.25,13.6
120.81,24.25,6.9
120.84,24.25,5.0
120.87,24.25,3.5
120.9,24.25,3.6
120.93,24.25,7.3
120.96,24.25,9.6
120.99,24.25,6.3
121.02,24.25,7.9
121.05,24.25,13.5
121.08,24.25,12.0
121.11,24.25,20.3
121.14,24.25,19.8
121.17,24.25,24.7
121.2,24.25,24.5
121.23,24.25,23.4
121.26,24.25,22.0
121.29,24.25,23.4
121.32,24.25,21.0
121.35,24.25,25.7
120.06,24.22,25.4
120.12,24.22,25.3
120.15,24.22,25.3
120.18,24.22,25.3
120.21,24.22,25.3
120.24,24.22,25.2
120.27,24.22,25.1
120.3,24.22,25.0
120.33,24.22,24.9
120.36,24.22,24.9
120.39,24.22,24.9
120.42,24.22,24.2
120.45,24.22,24.8
120.48,24.22,24.3
120.51,24.22,22.8
120.54,24.22,21.9
120.57,24.22,22.5
120.6,24.22,22.6
120.63,24.22,20.8
120.66,24.22,15.2
120.69,24.22,20.3
120.72,24.22,19.8
120.75,24.22,18.3
120.78,24.22,15.5
120.81,24.22,12.0
120.84,24.22,13.6
120.87,24.22,6.9
120.9,24.22,3.1
120.93,24.22,10.1
120.96,24.22,9.4
120.99,24.22,9.3
121.02,24.22,15.4
121.05,24.22,18.5
121.08,24.22,20.0
121.11,24.22,22.3
121.14,24.22,17.2
121.17,24.22,23.9
121.2,24.22,24.0
121.23,24.22,23.9
121.26,24.22,19.2
121.29,24.22,22.1
121.32,24.22,15.3
121.35,24.22,23.1
121.38,24.22,26.1
120.12,24.19,25.3
120.15,24.19,25.3
120.18,24.19,25.3
120.21,24.19,25.2
120.24,24.19,25.1
120.27,24.19,25.1
120.3,24.19,25.0
120.33,24.19,24.9
120.36,24.19,24.7
120.39,24.19,24.8
120.42,24.19,24.7
120.45,24.19,24.3
120.48,24.19,24.5
120.51,24.19,23.6
120.54,24.19,18.7
120.57,24.19,23.3
120.6,24.19,19.4
120.63,24.19,21.5
120.66,24.19,16.5
120.69,24.19,16.5
120.72,24.19,20.4
120.75,24.19,19.2
120.78,24.19,16.1
120.81,24.19,15.3
120.84,24.19,7.8
120.87,24.19,3.0
120.9,24.19,5.5
120.93,24.19,6.6
120.96,24.19,4.2
120.99,24.19,8.7
121.02,24.19,12.6
121.05,24.19,14.6
121.08,24.19,21.4
121.11,24.19,21.8
121.14,24.19,22.7
121.17,24.19,20.9
121.2,24.19,24.0
121.23,24.19,24.4
121.26,24.19,23.7
121.29,24.19,22.6
121.32,24.19,12.5
121.35,24.19,20.5
121.38,24.19,25.3
120.09,24.16,25.4
120.12,24.16,25.3
120.15,24.16,25.2
120.18,24.16,25.3
120.21,24.16,25.2
120.24,24.16,25.2
120.27,24.16,25.1
120.3,24.16,25.0
120.33,24.16,24.9
120.36,24.16,24.8
120.39,24.16,24.3
120.42,24.16,24.1
120.45,24.16,22.5
120.48,24.16,24.4
120.51,24.16,23.5
120.54,24.16,21.6
120.57,24.16,18.8
120.6,24.16,22.9
120.63,24.16,17.7
120.66,24.16,17.9
120.69,24.16,12.5
120.72,24.16,13.6
120.75,24.16,17.3
120.78,24.16,20.0
120.81,24.16,15.0
120.84,24.16,7.9
120.87,24.16,7.7
120.9,24.16,2.6
120.93,24.16,9.3
120.96,24.16,8.9
120.99,24.16,12.7
121.02,24.16,20.2
121.05,24.16,16.4
121.08,24.16,12.8
121.11,24.16,17.7
121.14,24.16,13.9
121.17,24.16,20.2
121.2,24.16,18.8
121.23,24.16,24.1
121.26,24.16,24.0
121.29,24.16,21.3
121.32,24.16,16.0
121.35,24.16,17.2
121.38,24.16,22.7
120.09,24.13,25.4
120.12,24.13,25.4
120.15,24.13,25.3
120.18,24.13,25.3
120.21,24.13,25.3
120.24,24.13,25.3
120.27,24.13,25.1
120.3,24.13,25.1
120.33,24.13,24.9
120.36,24.13,24.8
120.39,24.13,24.5
120.42,24.13,24.5
120.45,24.13,23.6
120.48,24.13,23.9
120.51,24.13,23.5
120.54,24.13,22.5
120.57,24.13,16.9
120.6,24.13,22.3
120.63,24.13,20.7
120.66,24.13,20.0
120.69,24.13,18.8
120.72,24.13,14.5
120.75,24.13,14.8
120.78,24.13,20.5
120.81,24.13,16.0
120.84,24.13,16.7
120.87,24.13,13.7
120.9,24.13,4.1
120.93,24.13,9.4
120.96,24.13,17.5
120.99,24.13,18.1
121.02,24.13,16.1
121.05,24.13,11.1
121.08,24.13,10.3
121.11,24.13,13.8
121.14,24.13,6.2
121.17,24.13,13.9
121.2,24.13,17.0
121.23,24.13,21.1
121.26,24.13,24.5
121.29,24.13,23.7
121.32,24.13,17.7
121.35,24.13,17.0
121.38,24.13,25.4
120.12,24.1,25.4
120.15,24.1,25.4
120.18,24.1,25.5
120.21,24.1,25.3
120.24,24.1,25.2
120.27,24.1,25.1
120.3,24.1,25.0
120.33,24.1,24.9
120.36,24.1,24.8
120.39,24.1,23.8
120.42,24.1,24.4
120.45,24.1,24.3
120.48,24.1,20.8
120.51,24.1,22.1
120.54,24.1,22.7
120.57,24.1,21.4
120.6,24.1,18.6
120.63,24.1,21.6
120.66,24.1,17.6
120.69,24.1,21.3
120.72,24.1,13.8
120.75,24.1,10.3
120.78,24.1,17.1
120.81,24.1,20.8
120.84,24.1,19.2
120.87,24.1,9.2
120.9,24.1,1.1
120.93,24.1,5.6
120.96,24.1,14.4
120.99,24.1,15.5
121.02,24.1,10.8
121.05,24.1,8.8
121.08,24.1,2.5
121.11,24.1,9.3
121.14,24.1,8.6
121.17,24.1,13.4
121.2,24.1,12.7
121.23,24.1,19.5
121.26,24.1,24.6
121.29,24.1,24.7
121.32,24.1,19.4
121.35,24.1,19.2
121.38,24.1,25.1
121.41,24.1,26.4
120.12,24.07,25.4
120.15,24.07,25.4
120.18,24.07,25.3
120.21,24.07,25.3
120.24,24.07,25.2
120.27,24.07,25.1
120.3,24.07,25.1
120.33,24.07,25.0
120.36,24.07,24.3
120.39,24.07,24.8
120.42,24.07,23.7
120.45,24.07,24.5
120.48,24.07,23.1
120.51,24.07,19.5
120.54,24.07,21.0
120.57,24.07,22.5
120.6,24.07,22.7
120.63,24.07,21.1
120.66,24.07,17.6
120.69,24.07,19.1
120.72,24.07,19.5
120.75,24.07,11.2
120.78,24.07,11.7
120.81,24.07,21.9
120.84,24.07,21.5
120.87,24.07,8.4
120.9,24.07,6.7
120.93,24.07,10.6
120.96,24.07,7.5
120.99,24.07,4.7
121.02,24.07,4.6
121.05,24.07,3.2
121.08,24.07,9.1
121.11,24.07,15.2
121.14,24.07,16.5
121.17,24.07,19.4
121.2,24.07,22.1
121.23,24.07,19.3
121.26,24.07,21.8
121.29,24.07,25.0
121.32,24.07,24.4
121.35,24.07,23.4
121.38,24.07,21.3
121.41,24.07,26.1
120.12,24.04,25.5
120.15,24.04,25.4
120.18,24.04,25.4
120.21,24.04,25.3
120.24,24.04,25.2
120.27,24.04,25.1
120.3,24.04,25.1
120.33,24.04,25.0
120.36,24.04,25.0
120.39,24.04,24.9
120.42,24.04,24.0
120.45,24.04,24.2
120.48,24.04,22.5
120.51,24.04,19.5
120.54,24.04,20.3
120.57,24.04,23.9
120.6,24.04,21.4
120.63,24.04,22.5
120.66,24.04,22.1
120.69,24.04,19.4
120.72,24.04,21.0
120.75,24.04,12.8
120.78,24.04,9.3
120.81,24.04,18.0
120.84,24.04,21.6
120.87,24.04,19.6
120.9,24.04,17.3
120.93,24.04,17.2
120.96,24.04,5.8
120.99,24.04,1.4
121.02,24.04,1.2
121.05,24.04,2.6
121.08,24.04,8.2
121.11,24.04,5.4
121.14,24.04,5.5
121.17,24.04,13.4
121.2,24.04,14.8
121.23,24.04,18.0
121.26,24.04,24.8
121.29,24.04,25.1
121.32,24.04,25.3
121.35,24.04,23.3
121.38,24.04,20.7
121.41,24.04,24.4
120.12,24.01,25.6
120.15,24.01,25.5
120.18,24.01,25.4
120.21,24.01,25.3
120.24,24.01,25.3
120.27,24.01,25.2
120.3,24.01,25.2
120.33,24.01,25.1
120.36,24.01,25.0
120.39,24.01,25.0
120.42,24.01,24.9
120.45,24.01,24.6
120.48,24.01,21.3
120.51,24.01,20.1
120.54,24.01,16.2
120.57,24.01,22.8
120.6,24.01,22.8
120.63,24.01,20.4
120.66,24.01,23.4
120.69,24.01,20.0
120.72,24.01,14.9
120.75,24.01,18.6
120.78,24.01,12.3
120.81,24.01,15.3
120.84,24.01,16.2
120.87,24.01,12.8
120.9,24.01,15.8
120.93,24.01,14.3
120.96,24.01,13.3
120.99,24.01,9.1
121.02,24.01,4.5
121.05,24.01,7.1
121.08,24.01,7.7
121.11,24.01,2.2
121.14,24.01,6.0
121.17,24.01,14.9
121.2,24.01,16.2
121.23,24.01,21.2
121.26,24.01,19.0
121.29,24.01,23.7
121.32,24.01,25.3
121.35,24.01,24.1
121.38,24.01,22.2
121.41,24.01,23.5
121.44,24.01,25.7
120.12,23.98,25.6
120.18,23.98,25.4
120.21,23.98,25.3
120.24,23.98,25.3
120.27,23.98,25.2
120.3,23.98,25.2
120.33,23.98,25.1
120.36,23.98,25.0
120.39,23.98,25.0
120.42,23.98,24.8
120.45,23.98,24.7
120.48,23.98,24.2
120.51,23.98,21.8
120.54,23.98,19.3
120.57,23.98,19.8
120.6,23.98,17.5
120.63,23.98,20.3
120.66,23.98,21.1
120.69,23.98,20.3
120.72,23.98,16.6
120.75,23.98,16.7
120.78,23.98,19.3
120.81,23.98,13.1
120.84,23.98,15.0
